,city_name,fl,fon,house_number,latitude,longitude,m,od,oid,on,pb2b,pb2c,pla,pr,r12c,rid,sb2b,sb2c,street_name,svc,tc,tt
699,г. Искитим,-,г. Искитим ул Юбилейная 2 -,2,54.632676,83.302905,,2018-06-21 00:00:00,2071709,"Искитим, ул. Юбилейная 2",,88001000800,False,1,526648,54,False,True,ул Юбилейная,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '19:00', 'ws': '09:00'}]"
700,г. Томск,-,г. Томск тракт Иркутский 61 стр 2 -,61 стр 2,56.505619,85.020754,,2018-06-29 00:00:00,2071710,"Томск, тракт Иркутский 61 стр 2",,88001000800,False,1,526823,70,False,True,тракт Иркутский,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '20:00', 'ws': '09:00'}]"
701,г. Казань,-,г. Казань пр-кт Победы 91 -,91,55.768355,49.217176,,2018-06-30 00:00:00,2071755,"Казань, пр-кт Победы 91",,88001000800,False,1,523754,16,False,True,пр-кт Победы,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': '2020-07-15 23:00:00', 'ds': '2020-06-01 00:00:00', 'rc': 'Указ региональных властей'}","[{'be': None, 'bs': None, 'dn': 1, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '22:00', 'ws': '10:00'}]"
702,г. Санкт-Петербург,2,г. Санкт-Петербург пр-кт Просвещения 74а 2,74а,60.042213,30.389462,,2018-06-23 00:00:00,2071774,"Санкт-Петербург пр-кт Просвещения 74 корп.2,  А",,88001000800,False,11,521146,47,False,True,пр-кт Просвещения,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '21:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '21:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '21:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '21:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '21:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '21:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '21:00', 'ws': '09:00'}]"
703,г. Самара,-,г. Самара ул. Авроры 92 а -,92 а,53.191816,50.190285,,2018-06-25 00:00:00,2071968,"Самара, ул. Авроры 92 а",,88001000800,False,1,523429,63,False,True,ул. Авроры,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '20:00', 'ws': '09:00'}]"
704,г. Красноярск,-,г. Красноярск ул. Красной Армии 10 3 -,10 3,56.014212,92.855913,,2018-06-30 00:00:00,2071970,"Красноярск, ул. Красной Армии 10",,88001000800,False,3,526567,24,False,True,ул. Красной Армии,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '20:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '20:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '20:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '20:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '20:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '20:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '20:00', 'ws': '10:00'}]"
705,г. Краснодар,8,г. Краснодар ул. им Мачуги В.Н. 2а 8,2а,45.013345,39.063016,,2018-06-21 00:00:00,2072564,"Краснодар, ул. им Мачуги В.Н. 2а 8",,88001000800,False,8,524687,23,False,True,ул. им Мачуги В.Н.,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '20:00', 'ws': '09:00'}]"
706,г. Славгород,-,г. Славгород мкр. 2-й 12 -,12,52.990258,78.6472,,2018-06-19 00:00:00,2072635,"Славгород, мкр. 2-й 12",,88001000800,False,1,526179,22,False,True,мкр. 2-й,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '17:00', 'ws': '08:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '17:00', 'ws': '08:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '17:00', 'ws': '08:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '17:00', 'ws': '08:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '17:00', 'ws': '08:00'}]"
707,г. Иркутск,-,г. Иркутск ул Урицкого 14 -,14,52.283644,104.291404,,2018-07-21 00:00:00,2072637,"Иркутск, ул. Урицкого 14",,88001000800,False,6,526343,38,False,True,ул Урицкого,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 2, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '19:00', 'ws': '10:00'}]"
708,г. Екатеринбург,-,г. Екатеринбург ул Сулимова 50 -,50,56.863336,60.630856,,2018-06-21 00:00:00,2072684,"Екатеринбург, ул. Сулимова 50",,88001000800,False,4,525160,66,False,True,ул Сулимова,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': '2020-06-30 21:00:00', 'ds': '2020-05-28 22:00:00', 'rc': 'ТЦ частично закрыт'}","[{'be': None, 'bs': None, 'dn': 1, 'we': '18:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '18:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '18:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '18:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '18:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '18:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '18:00', 'ws': '10:00'}]"
709,г. Азов,-,г. Азов ул. Ленина 72 -,72,47.104094,39.428181,,2018-07-15 00:00:00,2073048,"Азов, ул. Ленина 72",,88001000800,False,1,524753,61,False,True,ул. Ленина,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 12, 'sn': 'Прием телеграмм', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 2, 'we': '17:00', 'ws': '08:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '17:00', 'ws': '08:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '17:00', 'ws': '08:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '17:00', 'ws': '08:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '17:00', 'ws': '08:00'}]"
710,г. Новодвинск,-,г. Новодвинск ул. 50-летия Октября 26 -,26,64.41588,40.815714,,2018-07-11 00:00:00,2073174,г Новодвинск ул 50-летия Октября 26,,88001000800,False,1,521530,29,False,True,ул. 50-летия Октября,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': '2020-06-17 00:00:00', 'ds': '2020-06-01 00:00:00', 'rc': 'закрыт по указу региональных властей'}","[{'be': None, 'bs': None, 'dn': 1, 'we': '19:00', 'ws': '10:15'}, {'be': None, 'bs': None, 'dn': 2, 'we': '19:00', 'ws': '10:15'}, {'be': None, 'bs': None, 'dn': 3, 'we': '19:00', 'ws': '10:15'}, {'be': None, 'bs': None, 'dn': 4, 'we': '19:00', 'ws': '10:15'}, {'be': None, 'bs': None, 'dn': 5, 'we': '19:00', 'ws': '10:15'}, {'be': None, 'bs': None, 'dn': 6, 'we': '17:00', 'ws': '11:15'}, {'be': None, 'bs': None, 'dn': 7, 'we': '17:00', 'ws': '11:15'}]"
711,г. Краснодар,-,г. Краснодар ул. Красная 176 1 -,176 1,45.044928,38.978673,,2018-07-28 00:00:00,2073180,"Краснодар, ул. Красная 176/1",,88001000800,False,7,524686,23,False,True,ул. Красная,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': '2020-05-24 23:00:00', 'ds': '2020-05-23 00:00:00', 'rc': 'работает 1 сотрудник'}","[{'be': '14:00', 'bs': '13:00', 'dn': 1, 'we': '19:00', 'ws': '09:00'}, {'be': '14:00', 'bs': '13:00', 'dn': 2, 'we': '19:00', 'ws': '09:00'}, {'be': '14:00', 'bs': '13:00', 'dn': 3, 'we': '19:00', 'ws': '09:00'}, {'be': '14:00', 'bs': '13:00', 'dn': 4, 'we': '19:00', 'ws': '09:00'}, {'be': '14:00', 'bs': '13:00', 'dn': 5, 'we': '19:00', 'ws': '09:00'}, {'be': '14:00', 'bs': '13:00', 'dn': 6, 'we': '19:00', 'ws': '09:00'}, {'be': '14:00', 'bs': '13:00', 'dn': 7, 'we': '19:00', 'ws': '09:00'}]"
712,г. Солнечногорск,-,г. Солнечногорск ул. Красная 22а -,22а,56.175584,36.998501,,2018-07-12 00:00:00,2073236,"Солнечногорск, Красная, 22 А",,88001000800,False,1,522171,50,False,True,ул. Красная,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '22:00', 'ws': '10:00'}]"
713,г. Красногорск,-,г. Красногорск ул. Ленина 35а -,35а,55.829525,37.307785,,2018-07-12 00:00:00,2073276,"Красногорск, Ленина 35А",,88001000800,False,1,522170,50,False,True,ул. Ленина,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': '2020-05-07 00:00:00', 'ds': '2020-04-28 00:00:00', 'rc': 'Карантин'}","[{'be': None, 'bs': None, 'dn': 1, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '22:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '22:00', 'ws': '10:00'}]"
